K,T,S0,iv,type
17.0,1.093150684931507,30.41,0.7563500927734376,put
18.0,1.093150684931507,30.41,0.7417018017578124,put
20.0,1.093150684931507,30.41,0.7382838671874999,put
21.0,1.093150684931507,30.41,0.735354208984375,put
22.0,1.093150684931507,30.41,0.7299831689453125,put
23.0,1.093150684931507,30.41,0.062509375,put
24.0,1.093150684931507,30.41,0.7886984020996093,put
25.0,1.093150684931507,30.41,0.676761044921875,put
26.0,1.093150684931507,30.41,0.7192410888671875,put
27.0,1.093150684931507,30.41,0.7124052197265626,put
28.0,1.093150684931507,30.41,0.6997100341796876,put
29.0,1.093150684931507,30.41,0.70312796875,put
30.0,1.093150684931507,30.41,0.6965362377929689,put
31.0,1.093150684931507,30.41,0.6970245141601563,put
32.0,1.093150684931507,30.41,0.7003203796386719,put
33.0,1.093150684931507,30.41,0.6900665759277345,put
34.0,1.093150684931507,30.41,0.6667513793945314,put
35.0,1.093150684931507,30.41,0.6984893432617189,put
36.0,1.093150684931507,30.41,0.6851838122558593,put
37.0,1.093150684931507,30.41,0.790041162109375,put
38.0,1.093150684931507,30.41,0.6834748449707033,put
39.0,1.093150684931507,30.41,0.6556430920410157,put
40.0,1.093150684931507,30.41,0.6898224377441409,put
41.0,1.093150684931507,30.41,0.6364782446289063,put
42.0,1.093150684931507,30.41,0.573368524169922,put
43.0,1.093150684931507,30.41,0.6655306884765627,put
44.0,1.093150684931507,30.41,0.5676312768554688,put
45.0,1.093150684931507,30.41,0.6599155102539063,put
46.0,1.093150684931507,30.41,0.34180345703125,put
50.0,1.093150684931507,30.41,0.6521030883789063,put
51.0,1.093150684931507,30.41,1.0000000000000003e-05,put
60.0,1.093150684931507,30.41,0.7216824707031251,put
65.0,1.093150684931507,30.41,0.5910685424804689,put
66.0,1.093150684931507,30.41,1.0000000000000003e-05,put
